Element label,Part,Instance,Element set,Material,Section,Coordinates,Error type
3812,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-565.675855800,3073.110000000;-49.600000000,-564.675905800,3073.620000000",NEGATIVE_VOLUME
3813,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-566.675805800,3073.120000000;-49.600000000,-565.675855800,3073.630000000",NEGATIVE_VOLUME
3814,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-567.675755800,3073.130000000;-49.600000000,-566.675805800,3073.640000000",NEGATIVE_VOLUME
3815,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-568.675705800,3073.140000000;-49.600000000,-567.675755800,3073.650000000",NEGATIVE_VOLUME
3816,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-569.675655800,3073.150000000;-49.600000000,-568.675705800,3073.660000000",NEGATIVE_VOLUME
3817,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-570.675605800,3073.160000000;-49.600000000,-569.675655800,3073.670000000",NEGATIVE_VOLUME
3818,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-571.675555800,3073.170000000;-49.600000000,-570.675605800,3073.680000000",NEGATIVE_VOLUME
3819,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-572.675505800,3073.180000000;-49.600000000,-571.675555800,3073.690000000",NEGATIVE_VOLUME
3820,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-573.675455800,3073.190000000;-49.600000000,-572.675505800,3073.700000000",NEGATIVE_VOLUME
3821,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-574.675405800,3073.200000000;-49.600000000,-573.675455800,3073.710000000",NEGATIVE_VOLUME
3822,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-575.675355800,3073.210000000;-49.600000000,-574.675405800,3073.720000000",NEGATIVE_VOLUME
3823,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-576.675305800,3073.220000000;-49.600000000,-575.675355800,3073.730000000",NEGATIVE_VOLUME
3824,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-577.675255800,3073.230000000;-49.600000000,-576.675305800,3073.740000000",NEGATIVE_VOLUME
3825,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-578.675205800,3073.240000000;-49.600000000,-577.675255800,3073.750000000",NEGATIVE_VOLUME
3826,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-579.675155800,3073.250000000;-49.600000000,-578.675205800,3073.760000000",NEGATIVE_VOLUME
3827,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-580.675105800,3073.260000000;-49.600000000,-579.675155800,3073.770000000",NEGATIVE_VOLUME
3828,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-581.675055800,3073.270000000;-49.600000000,-580.675105800,3073.780000000",NEGATIVE_VOLUME
3829,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-582.675005800,3073.280000000;-49.600000000,-581.675055800,3073.790000000",NEGATIVE_VOLUME
3830,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-583.674955800,3073.290000000;-49.600000000,-582.675005800,3073.800000000",NEGATIVE_VOLUME
3831,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-584.674905800,3073.300000000;-49.600000000,-583.674955800,3073.810000000",NEGATIVE_VOLUME
3832,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-585.674855800,3073.310000000;-49.600000000,-584.674905800,3073.820000000",NEGATIVE_VOLUME
3833,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-586.674805800,3073.320000000;-49.600000000,-585.674855800,3073.830000000",NEGATIVE_VOLUME
3834,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-587.674755800,3073.330000000;-49.600000000,-586.674805800,3073.840000000",NEGATIVE_VOLUME
3835,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-588.674705800,3073.340000000;-49.600000000,-587.674755800,3073.850000000",NEGATIVE_VOLUME
3836,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-589.674655800,3073.350000000;-49.600000000,-588.674705800,3073.860000000",NEGATIVE_VOLUME
3837,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-590.674605800,3073.360000000;-49.600000000,-589.674655800,3073.870000000",NEGATIVE_VOLUME
3838,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-591.674555800,3073.370000000;-49.600000000,-590.674605800,3073.880000000",NEGATIVE_VOLUME
3839,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-592.674505800,3073.380000000;-49.600000000,-591.674555800,3073.890000000",NEGATIVE_VOLUME
3840,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-593.674455800,3073.390000000;-49.600000000,-592.674505800,3073.900000000",NEGATIVE_VOLUME
3841,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-594.674405800,3073.400000000;-49.600000000,-593.674455800,3073.910000000",NEGATIVE_VOLUME
3842,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-595.674355700,3073.410000000;-49.600000000,-594.674405800,3073.920000000",NEGATIVE_VOLUME
3843,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-596.674305700,3073.420000000;-49.600000000,-595.674355700,3073.930000000",NEGATIVE_VOLUME
3844,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-597.674255700,3073.430000000;-49.600000000,-596.674305700,3073.940000000",NEGATIVE_VOLUME
3845,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-598.674205700,3073.440000000;-49.600000000,-597.674255700,3073.950000000",NEGATIVE_VOLUME
3846,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-599.674155700,3073.450000000;-49.600000000,-598.674205700,3073.960000000",NEGATIVE_VOLUME
3847,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-600.674105700,3073.460000000;-49.600000000,-599.674155700,3073.970000000",NEGATIVE_VOLUME
3848,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-601.674055700,3073.470000000;-49.600000000,-600.674105700,3073.980000000",NEGATIVE_VOLUME
3849,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-602.674005700,3073.480000000;-49.600000000,-601.674055700,3073.990000000",NEGATIVE_VOLUME
3850,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-603.673955700,3073.490000000;-49.600000000,-602.674005700,3074.000000000",NEGATIVE_VOLUME
3851,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-504.678905900,3073.000000000;-51.850000000,-503.678955900,3075.010000000",NEGATIVE_VOLUME
3852,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-505.678855900,3073.010000000;-51.850000000,-504.678905900,3075.020000000",NEGATIVE_VOLUME
3853,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-506.678805900,3073.020000000;-51.850000000,-505.678855900,3075.030000000",NEGATIVE_VOLUME
3854,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-507.678755900,3073.030000000;-51.850000000,-506.678805900,3075.040000000",NEGATIVE_VOLUME
3855,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-508.678705900,3073.040000000;-51.850000000,-507.678755900,3075.050000000",NEGATIVE_VOLUME
3856,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-509.678655900,3073.050000000;-51.850000000,-508.678705900,3075.060000000",NEGATIVE_VOLUME
3857,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-510.678605900,3073.060000000;-51.850000000,-509.678655900,3075.070000000",NEGATIVE_VOLUME
3858,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-511.678555900,3073.070000000;-51.850000000,-510.678605900,3075.080000000",NEGATIVE_VOLUME
3859,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-512.678505900,3073.080000000;-51.850000000,-511.678555900,3075.090000000",NEGATIVE_VOLUME
3860,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-513.678455900,3073.090000000;-51.850000000,-512.678505900,3075.100000000",NEGATIVE_VOLUME
3861,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-514.678405900,3073.100000000;-51.850000000,-513.678455900,3075.110000000",NEGATIVE_VOLUME
3862,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-515.678355800,3073.110000000;-51.850000000,-514.678405900,3075.120000000",NEGATIVE_VOLUME
3863,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-516.678305800,3073.120000000;-51.850000000,-515.678355800,3075.130000000",NEGATIVE_VOLUME
3864,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-517.678255800,3073.130000000;-51.850000000,-516.678305800,3075.140000000",NEGATIVE_VOLUME
3865,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-518.678205800,3073.140000000;-51.850000000,-517.678255800,3075.150000000",NEGATIVE_VOLUME
3866,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-519.678155800,3073.150000000;-51.850000000,-518.678205800,3075.160000000",NEGATIVE_VOLUME
3867,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-520.678105800,3073.160000000;-51.850000000,-519.678155800,3075.170000000",NEGATIVE_VOLUME
3868,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-521.678055800,3073.170000000;-51.850000000,-520.678105800,3075.180000000",NEGATIVE_VOLUME
3869,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-522.678005800,3073.180000000;-51.850000000,-521.678055800,3075.190000000",NEGATIVE_VOLUME
3870,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-523.677955800,3073.190000000;-51.850000000,-522.678005800,3075.200000000",NEGATIVE_VOLUME
3871,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-524.677905800,3073.200000000;-51.850000000,-523.677955800,3075.210000000",NEGATIVE_VOLUME
3872,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-525.677855800,3073.210000000;-51.850000000,-524.677905800,3075.220000000",NEGATIVE_VOLUME
3873,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-526.677805800,3073.220000000;-51.850000000,-525.677855800,3075.230000000",NEGATIVE_VOLUME
3874,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-527.677755800,3073.230000000;-51.850000000,-526.677805800,3075.240000000",NEGATIVE_VOLUME
3875,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-528.677705800,3073.240000000;-51.850000000,-527.677755800,3075.250000000",NEGATIVE_VOLUME
3876,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-529.677655800,3073.250000000;-51.850000000,-528.677705800,3075.260000000",NEGATIVE_VOLUME
3877,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-530.677605800,3073.260000000;-51.850000000,-529.677655800,3075.270000000",NEGATIVE_VOLUME
3878,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-531.677555800,3073.270000000;-51.850000000,-530.677605800,3075.280000000",NEGATIVE_VOLUME
3879,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-532.677505800,3073.280000000;-51.850000000,-531.677555800,3075.290000000",NEGATIVE_VOLUME
3880,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-533.677455800,3073.290000000;-51.850000000,-532.677505800,3075.300000000",NEGATIVE_VOLUME
3881,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-534.677405800,3073.300000000;-51.850000000,-533.677455800,3075.310000000",NEGATIVE_VOLUME
3882,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-535.677355800,3073.310000000;-51.850000000,-534.677405800,3075.320000000",NEGATIVE_VOLUME
3883,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-536.677305800,3073.320000000;-51.850000000,-535.677355800,3075.330000000",NEGATIVE_VOLUME
3884,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-537.677255800,3073.330000000;-51.850000000,-536.677305800,3075.340000000",NEGATIVE_VOLUME
3885,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-538.677205800,3073.340000000;-51.850000000,-537.677255800,3075.350000000",NEGATIVE_VOLUME
3886,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-539.677155800,3073.350000000;-51.850000000,-538.677205800,3075.360000000",NEGATIVE_VOLUME
3887,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-540.677105800,3073.360000000;-51.850000000,-539.677155800,3075.370000000",NEGATIVE_VOLUME
3888,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-541.677055800,3073.370000000;-51.850000000,-540.677105800,3075.380000000",NEGATIVE_VOLUME
3889,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-542.677005800,3073.380000000;-51.850000000,-541.677055800,3075.390000000",NEGATIVE_VOLUME
3890,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-543.676955800,3073.390000000;-51.850000000,-542.677005800,3075.400000000",NEGATIVE_VOLUME
3891,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-544.676905800,3073.400000000;-51.850000000,-543.676955800,3075.410000000",NEGATIVE_VOLUME
3892,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-545.676855800,3073.410000000;-51.850000000,-544.676905800,3075.420000000",NEGATIVE_VOLUME
3893,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-546.676805800,3073.420000000;-51.850000000,-545.676855800,3075.430000000",NEGATIVE_VOLUME
3894,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-547.676755800,3073.430000000;-51.850000000,-546.676805800,3075.440000000",NEGATIVE_VOLUME
3895,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-548.676705800,3073.440000000;-51.850000000,-547.676755800,3075.450000000",NEGATIVE_VOLUME
3896,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-549.676655800,3073.450000000;-51.850000000,-548.676705800,3075.460000000",NEGATIVE_VOLUME
3897,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-550.676605800,3073.460000000;-51.850000000,-549.676655800,3075.470000000",NEGATIVE_VOLUME
3898,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-551.676555800,3073.470000000;-51.850000000,-550.676605800,3075.480000000",NEGATIVE_VOLUME
3899,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-552.676505800,3073.480000000;-51.850000000,-551.676555800,3075.490000000",NEGATIVE_VOLUME
3900,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-553.676455800,3073.490000000;-51.850000000,-552.676505800,3075.500000000",NEGATIVE_VOLUME
3901,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-554.676405800,3073.500000000;-51.850000000,-553.676455800,3075.510000000",NEGATIVE_VOLUME
3902,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-555.676355800,3073.510000000;-51.850000000,-554.676405800,3075.520000000",NEGATIVE_VOLUME
3903,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-556.676305800,3073.520000000;-51.850000000,-555.676355800,3075.530000000",NEGATIVE_VOLUME
3904,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-557.676255800,3073.530000000;-51.850000000,-556.676305800,3075.540000000",NEGATIVE_VOLUME
3905,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-558.676205800,3073.540000000;-51.850000000,-557.676255800,3075.550000000",NEGATIVE_VOLUME
3906,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-559.676155800,3073.550000000;-51.850000000,-558.676205800,3075.560000000",NEGATIVE_VOLUME
3907,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-560.676105800,3073.560000000;-51.850000000,-559.676155800,3075.570000000",NEGATIVE_VOLUME
3908,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-561.676055800,3073.570000000;-51.850000000,-560.676105800,3075.580000000",NEGATIVE_VOLUME
3909,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-562.676005800,3073.580000000;-51.850000000,-561.676055800,3075.590000000",NEGATIVE_VOLUME
3910,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-563.675955800,3073.590000000;-51.850000000,-562.676005800,3075.600000000",NEGATIVE_VOLUME
3911,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-564.675905800,3073.600000000;-51.850000000,-563.675955800,3075.610000000",NEGATIVE_VOLUME
3912,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-565.675855800,3073.610000000;-51.850000000,-564.675905800,3075.620000000",NEGATIVE_VOLUME
3913,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-566.675805800,3073.620000000;-51.850000000,-565.675855800,3075.630000000",NEGATIVE_VOLUME
3914,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-567.675755800,3073.630000000;-51.850000000,-566.675805800,3075.640000000",NEGATIVE_VOLUME
3915,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-568.675705800,3073.640000000;-51.850000000,-567.675755800,3075.650000000",NEGATIVE_VOLUME
3916,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-569.675655800,3073.650000000;-51.850000000,-568.675705800,3075.660000000",NEGATIVE_VOLUME
3917,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-570.675605800,3073.660000000;-51.850000000,-569.675655800,3075.670000000",NEGATIVE_VOLUME
3918,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-571.675555800,3073.670000000;-51.850000000,-570.675605800,3075.680000000",NEGATIVE_VOLUME
3919,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-572.675505800,3073.680000000;-51.850000000,-571.675555800,3075.690000000",NEGATIVE_VOLUME
3920,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-573.675455800,3073.690000000;-51.850000000,-572.675505800,3075.700000000",NEGATIVE_VOLUME
3921,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-574.675405800,3073.700000000;-51.850000000,-573.675455800,3075.710000000",NEGATIVE_VOLUME
3922,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-575.675355800,3073.710000000;-51.850000000,-574.675405800,3075.720000000",NEGATIVE_VOLUME
3923,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-576.675305800,3073.720000000;-51.850000000,-575.675355800,3075.730000000",NEGATIVE_VOLUME
3924,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-577.675255800,3073.730000000;-51.850000000,-576.675305800,3075.740000000",NEGATIVE_VOLUME
3925,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-578.675205800,3073.740000000;-51.850000000,-577.675255800,3075.750000000",NEGATIVE_VOLUME
3926,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-579.675155800,3073.750000000;-51.850000000,-578.675205800,3075.760000000",NEGATIVE_VOLUME
3927,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-580.675105800,3073.760000000;-51.850000000,-579.675155800,3075.770000000",NEGATIVE_VOLUME
3928,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-581.675055800,3073.770000000;-51.850000000,-580.675105800,3075.780000000",NEGATIVE_VOLUME
3929,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-582.675005800,3073.780000000;-51.850000000,-581.675055800,3075.790000000",NEGATIVE_VOLUME
3930,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-583.674955800,3073.790000000;-51.850000000,-582.675005800,3075.800000000",NEGATIVE_VOLUME
3931,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-584.674905800,3073.800000000;-51.850000000,-583.674955800,3075.810000000",NEGATIVE_VOLUME
3932,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-585.674855800,3073.810000000;-51.850000000,-584.674905800,3075.820000000",NEGATIVE_VOLUME
3933,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-586.674805800,3073.820000000;-51.850000000,-585.674855800,3075.830000000",NEGATIVE_VOLUME
3934,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-587.674755800,3073.830000000;-51.850000000,-586.674805800,3075.840000000",NEGATIVE_VOLUME
3935,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-588.674705800,3073.840000000;-51.850000000,-587.674755800,3075.850000000",NEGATIVE_VOLUME
3936,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.100000000,-589.674655800,3073.850000000;-51.850000000,-588.674705800,3075.860000000",NEGATIVE_VOLUME
