step,boundary,node_or_surface,instance,part,x_m,y_m,z_m,head_H_m,prescribed_POR_kPa,formula,physical_boundary_check,status,basis
S05_CHECK_FLOOD,UPSTREAM,V12_U_01111,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,169.932434,3064.024410,3077.350000,130.724038,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01112,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,169.932434,3065.644040,3077.350000,114.835468,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01113,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,169.932434,3067.263920,3077.350000,98.944445,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01114,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,169.932434,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01115,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,169.932434,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01116,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,169.932434,3070.426270,3077.350000,67.921791,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01117,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,169.932434,3071.968990,3077.350000,52.787708,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01118,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,169.932434,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01119,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,169.932434,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01120,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,165.945953,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01121,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,165.945953,3059.165040,3077.350000,178.394458,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01122,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,165.945953,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01123,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,165.945953,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01124,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,165.945953,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01125,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,165.945953,3060.784910,3077.350000,162.503533,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01126,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,165.945953,3062.404540,3077.350000,146.614963,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01127,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,165.945953,3064.024410,3077.350000,130.724038,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01128,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,165.945953,3065.644040,3077.350000,114.835468,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01129,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,165.945953,3067.263920,3077.350000,98.944445,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01130,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,165.945953,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01131,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,165.945953,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01132,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,165.945953,3070.426270,3077.350000,67.921791,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01133,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,165.945953,3071.968990,3077.350000,52.787708,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01134,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,165.945953,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01135,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,165.945953,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01136,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,161.959473,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01137,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,161.959473,3059.165040,3077.350000,178.394458,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01138,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,161.959473,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01139,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,161.959473,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01140,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,161.959473,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01141,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,161.959473,3060.784910,3077.350000,162.503533,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01142,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,161.959473,3062.404540,3077.350000,146.614963,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01143,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,161.959473,3064.024410,3077.350000,130.724038,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01144,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,161.959473,3065.644040,3077.350000,114.835468,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01145,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,161.959473,3067.263920,3077.350000,98.944445,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01146,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,161.959473,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01147,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,161.959473,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01148,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,161.959473,3070.426270,3077.350000,67.921791,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01149,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,161.959473,3071.968990,3077.350000,52.787708,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01150,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,161.959473,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01151,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,161.959473,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01152,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,157.972961,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01153,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,157.972961,3059.165040,3077.350000,178.394458,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01154,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,157.972961,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01155,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,157.972961,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01156,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,157.972961,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01157,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,157.972961,3060.784910,3077.350000,162.503533,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01158,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,157.972961,3062.404540,3077.350000,146.614963,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01159,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,157.972961,3064.024410,3077.350000,130.724038,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01160,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,157.972961,3065.644040,3077.350000,114.835468,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01161,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,157.972961,3067.263920,3077.350000,98.944445,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01162,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,157.972961,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01163,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,157.972961,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01164,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,157.972961,3070.426270,3077.350000,67.921791,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01165,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,157.972961,3071.968990,3077.350000,52.787708,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01166,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,157.972961,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01167,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,157.972961,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01168,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,153.986481,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01169,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,153.986481,3059.165040,3077.350000,178.394458,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01170,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,153.986481,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01171,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,153.986481,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01172,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,153.986481,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01173,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,153.986481,3060.784910,3077.350000,162.503533,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01174,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,153.986481,3062.404540,3077.350000,146.614963,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01175,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,153.986481,3064.024410,3077.350000,130.724038,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01176,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,153.986481,3065.644040,3077.350000,114.835468,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01177,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,153.986481,3067.263920,3077.350000,98.944445,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01178,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,153.986481,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01179,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,153.986481,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01180,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,153.986481,3070.426270,3077.350000,67.921791,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01181,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,153.986481,3071.968990,3077.350000,52.787708,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01182,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,153.986481,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01183,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,153.986481,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01184,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,150.000000,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01185,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,150.000000,3059.165040,3077.350000,178.394458,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01186,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,150.000000,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01187,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,150.000000,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01188,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,150.000000,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01189,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,150.000000,3060.784910,3077.350000,162.503533,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01190,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,150.000000,3062.404540,3077.350000,146.614963,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01191,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,150.000000,3064.024410,3077.350000,130.724038,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01192,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,150.000000,3065.644040,3077.350000,114.835468,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01193,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,150.000000,3067.263920,3077.350000,98.944445,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01194,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,150.000000,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01195,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,150.000000,3068.883540,3077.350000,83.055973,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01196,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,150.000000,3070.426270,3077.350000,67.921791,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01197,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,150.000000,3071.968990,3077.350000,52.787708,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01198,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,150.000000,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,UPSTREAM,V12_U_01199,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,150.000000,3073.511470,3077.350000,37.655979,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,check flood only
S05_CHECK_FLOOD,DOWNSTREAM,V12_D_00000,P25_SOLID_DRAINAGE_BODY_F00-1,P25_SOLID_DRAINAGE_BODY_F00,42.000000,445.000000,3055.000000,3061.380000,62.587800,"9.81*max(H-z,0)",source drainage-body max-x edge; all sampled nodes z=3055.00 m,UNRESOLVED,check flood only
S05_CHECK_FLOOD,DOWNSTREAM,V12_D_00001,P25_SOLID_DRAINAGE_BODY_F00-1,P25_SOLID_DRAINAGE_BODY_F00,42.000000,441.013514,3055.000000,3061.380000,62.587800,"9.81*max(H-z,0)",source drainage-body max-x edge; all sampled nodes z=3055.00 m,UNRESOLVED,check flood only
S05_CHECK_FLOOD,DOWNSTREAM,V12_D_00002,P25_SOLID_DRAINAGE_BODY_F00-1,P25_SOLID_DRAINAGE_BODY_F00,42.000000,437.027027,3055.000000,3061.380000,62.587800,"9.81*max(H-z,0)",source drainage-body max-x edge; all sampled nodes z=3055.00 m,UNRESOLVED,check flood only
S05_CHECK_FLOOD,DOWNSTREAM,V12_D_00003,P25_SOLID_DRAINAGE_BODY_F00-1,P25_SOLID_DRAINAGE_BODY_F00,42.000000,433.040541,3055.000000,3061.380000,62.587800,"9.81*max(H-z,0)",source drainage-body max-x edge; all sampled nodes z=3055.00 m,UNRESOLVED,check flood only
S05_CHECK_FLOOD,DOWNSTREAM,V12_D_00004,P25_SOLID_DRAINAGE_BODY_F00-1,P25_SOLID_DRAINAGE_BODY_F00,42.000000,429.054054,3055.000000,3061.380000,62.587800,"9.81*max(H-z,0)",source drainage-body max-x edge; all sampled nodes z=3055.00 m,UNRESOLVED,check flood only
S05_CHECK_FLOOD,DOWNSTREAM,V12_D_00005,P25_SOLID_DRAINAGE_BODY_F00-1,P25_SOLID_DRAINAGE_BODY_F00,42.000000,425.067568,3055.000000,3061.380000,62.587800,"9.81*max(H-z,0)",source drainage-body max-x edge; all sampled nodes z=3055.00 m,UNRESOLVED,check flood only
